time_s,v_diff,v_hpf,v_ia,v_notch,v_lpf,v_adc_in,adc_code,adc_signed
1.545,-0.000356000719942405,-2.56216444833972e-05,-0.00514995054116284,-0.00338031514268431,-0.00298944924559913,-0.00298944924559913,2043,-5
1.546,-0.000357800575953924,-2.73412536795181e-05,-0.00549559198958314,-0.00336321520111918,-0.00323452355733158,-0.00323452355733158,2043,-5
1.547,-0.000359600431965442,-2.9055659822095e-05,-0.0058401876242411,-0.00363758950197869,-0.00340495868182988,-0.00340495868182988,2043,-5
1.548,-0.000358599712023038,-2.79685395775701e-05,-0.00562167645509159,-0.00364490658661516,-0.00355642622187286,-0.00355642622187286,2043,-5
1.549,-0.000356799856011519,-2.60867815643211e-05,-0.00524344309442853,-0.00376633971984693,-0.0036520652804358,-0.0036520652804358,2042,-6
1.55,-0.000355,-2.42107172213084e-05,-0.00486635416148298,-0.00408163567044717,-0.00382637452063532,-0.00382637452063532,2042,-6
1.551,-0.000353200143988481,-2.23403293210888e-05,-0.00449040619353885,-0.00448188823859386,-0.0041182895423566,-0.0041182895423566,2042,-6
1.552,-0.000351400287976962,-2.04756006883431e-05,-0.00411559573835696,-0.00485480078971491,-0.00447088888325262,-0.00447088888325262,2041,-7
1.553,-0.000349200863930886,-1.82175506553826e-05,-0.00366172768173191,-0.00502229334447231,-0.00477066977033018,-0.00477066977033018,2041,-7
1.554,-0.000345601151907847,-1.45681633081569e-05,-0.00292820082493953,-0.00471963219857677,-0.00483496015571118,-0.00483496015571118,2041,-7
1.555,-0.000342001439884809,-1.09298179801367e-05,-0.00219689341400748,-0.00419685715642084,-0.00459347587480581,-0.00459347587480581,2041,-7
1.556,-0.000340799423838675,-9.69654986151511e-06,-0.00194900652216454,-0.00390970121291622,-0.00424719594523063,-0.00424719594523063,2042,-6
1.557,-0.000342599927979834,-1.14649910618814e-05,-0.00230446320343816,-0.00396271268313948,-0.0040478440239468,-0.0040478440239468,2042,-6
1.558,-0.000344400432120994,-1.32280814568007e-05,-0.00265884437281693,-0.00378428370082687,-0.00393608387525217,-0.00393608387525217,2042,-6
1.559,-0.000345,-1.37867178217482e-05,-0.00277113028217139,-0.00322993083161057,-0.0036610988694615,-0.0036610988694615,2042,-6
1.56,-0.000345,-1.37450030930894e-05,-0.00276274562171097,-0.00253658482156733,-0.00316248281633807,-0.00316248281633807,2043,-5
1.561,-0.000345,-1.37034145814613e-05,-0.00275438633087372,-0.00192544271694208,-0.00256538727333591,-0.00256538727333591,2044,-4
1.562,-0.000345,-1.36619519049667e-05,-0.0027460523328983,-0.0014727474172281,-0.00201007175650846,-0.00201007175650846,2045,-3
1.563,-0.000345,-1.36206146828639e-05,-0.00273774355125564,-0.00122746541709432,-0.00158701705179869,-0.00158701705179869,2045,-3
1.564,-0.000345,-1.35794025355633e-05,-0.00272945990964821,-0.00120661709586274,-0.00134985308043961,-0.00134985308043961,2045,-3
1.565,-0.000345,-1.35383150846236e-05,-0.00272120133200934,-0.00139531545171606,-0.00131851538386896,-0.00131851538386896,2045,-3
1.566,-0.000345,-1.34973519527488e-05,-0.00271296774250251,-0.00175115967394925,-0.00148179883192261,-0.00148179883192261,2045,-3
1.567,-0.000343201296362982,-1.1660530312299e-05,-0.00234376659277211,-0.00186102498812238,-0.0016896792800721,-0.0016896792800721,2045,-3
1.568,-0.000337799783939503,-6.23190813359891e-06,-0.00125261353485338,-0.00132665192039452,-0.00162824285326848,-0.00162824285326848,2045,-3
1.569,-0.000332398271516025,-8.1971143804264e-07,-0.000164761999046571,-0.000824908952986265,-0.00127410027853894,-0.00127410027853894,2045,-3
1.57,-0.00033,1.57741204675707e-06,0.000317059821398171,-0.000859440348899676,-0.00099722487623383,-0.00099722487623383,2046,-2
1.571,-0.00033,1.57263924177445e-06,0.000316100487596665,-0.00120020457459521,-0.00101812076438358,-0.00101812076438358,2046,-2
1.572,-0.00033,1.56788087795668e-06,0.000315144056469294,-0.00130867013799013,-0.0011696057591971,-0.0011696057591971,2046,-2
1.573,-0.000331400287976962,1.64967373341405e-07,3.31584420416225e-05,-0.00146062016518605,-0.0013074515235503,-0.0013074515235503,2045,-3
1.574,-0.000333200143988481,-1.63266485411615e-06,-0.000328165635677347,-0.00147446910004666,-0.00141007531141315,-0.00141007531141315,2045,-3
1.575,-0.000335,-3.42485795229203e-06,-0.000688396448410698,-0.00132967571672815,-0.00140494524537101,-0.00140494524537101,2045,-3
1.576,-0.000338599712023039,-7.008761461068e-06,-0.00140876105367467,-0.00145821330838158,-0.00139789349356579,-0.00139789349356579,2045,-3
1.577,-0.000342199424046076,-1.05818210863068e-05,-0.00212694603834767,-0.00156836869886103,-0.00147186625642189,-0.00147186625642189,2045,-3
1.578,-0.000345399568034557,-1.37451060942113e-05,-0.00276276632493647,-0.00166656890539067,-0.00156520122161674,-0.00156520122161674,2045,-3
1.579,-0.000347199424046076,-1.55006503535365e-05,-0.00311563072106084,-0.00163206408365423,-0.00161912126835117,-0.00161912126835117,2045,-3
1.58,-0.000348999280057595,-1.72508828299293e-05,-0.00346742744881579,-0.00180168952520451,-0.0016817850735295,-0.0016817850735295,2045,-3
1.581,-0.00035,-1.81978925066723e-05,-0.00365777639384112,-0.00202926720173567,-0.00183158846451706,-0.00183158846451706,2045,-3
1.582,-0.00035,-1.81428308046854e-05,-0.00364670899174176,-0.00226655928352743,-0.0020343607581802,-0.0020343607581802,2044,-4
1.583,-0.00035,-1.80879357039148e-05,-0.00363567507648687,-0.00267482168007539,-0.00231405929896303,-0.00231405929896303,2044,-4
1.584,-0.000347598992080634,-1.56358311680756e-05,-0.0031428020647832,-0.00271555912653062,-0.00255837410943737,-0.00255837410943737,2044,-4
1.585,-0.000343999280057596,-1.19942553775445e-05,-0.00241084533088645,-0.00257914317842054,-0.0026154106754875,-0.0026154106754875,2044,-4
1.586,-0.000340399568034557,-8.36369797064499e-06,-0.00168110329209964,-0.00243198745723118,-0.00254499698467876,-0.00254499698467876,2044,-4
1.587,-0.000336799856011519,-4.7441256088503e-06,-0.00095356924737891,-0.00219531407706776,-0.00239669812728819,-0.00239669812728819,2044,-4
1.588,-0.000333200143988481,-1.13550505450357e-06,-0.000228236515955218,-0.00180870021905552,-0.00214369108932245,-0.00214369108932245,2044,-4
1.589,-0.000330599352051836,1.46478796863518e-06,0.000294422381695671,-0.00143192152256295,-0.00180819094924988,-0.00180819094924988,2045,-3
1.59,-0.000335998920086394,-3.93104331539743e-06,-0.000790139706394883,-0.00241013701882882,-0.00188052320658706,-0.00188052320658706,2045,-3
1.591,-0.00034139848812095,-9.31054833230611e-06,-0.00187142021479353,-0.0030915472521462,-0.00243841995588222,-0.00243841995588222,2044,-4
1.592,-0.000345,-1.28784405312594e-05,-0.00258856654678314,-0.00320182033449912,-0.00289243523629276,-0.00289243523629276,2043,-5
1.593,-0.000345,-1.28394739940998e-05,-0.00258073427281406,-0.0025151976955619,-0.00287068765856055,-0.00287068765856055,2043,-5
1.594,-0.000345,-1.28006253587167e-05,-0.00257292569710206,-0.00188834294593927,-0.00244189449329775,-0.00244189449329775,2044,-4
1.595,-0.000347001439884809,-1.47603062562306e-05,-0.00296682155750235,-0.00179198240464335,-0.00205616896893465,-0.00205616896893465,2044,-4
1.596,-0.000350601151907848,-1.83099118881415e-05,-0.00368029228951644,-0.00217396330019265,-0.00200924838142397,-0.00200924838142397,2045,-3
1.597,-0.000354200863930886,-2.18487774122393e-05,-0.00439160425986011,-0.00273131182831012,-0.00229347221656975,-0.00229347221656975,2044,-4
1.598,-0.000353599712023038,-2.11824267102665e-05,-0.00425766776876357,-0.00265224471824773,-0.00254879661189614,-0.00254879661189614,2044,-4
1.599,-0.000351799856011519,-1.93212015649974e-05,-0.00388356151456447,-0.00256473911598839,-0.00258706283319224,-0.00258706283319224,2044,-4
1.6,-0.00035,-1.74656079632838e-05,-0.00351058720062004,-0.00266492385848647,-0.00260486325245198,-0.00260486325245198,2044,-4
1.601,-0.000346400287976962,-1.38184957830546e-05,-0.00277751765239396,-0.00252302858729545,-0.00259788438734876,-0.00259788438734876,2044,-4
1.602,-0.000342800575953924,-1.01824187380143e-05,-0.00204666616634088,-0.00242854365926246,-0.00251961626935529,-0.00251961626935529,2044,-4
1.603,-0.000339200863930886,-6.55734343895081e-06,-0.00131802603122911,-0.00229104445049502,-0.00241716613187032,-0.00241716613187032,2044,-4
1.604,-0.000335601151907847,-2.94323659767482e-06,-0.000591590556132638,-0.00203297232315629,-0.0022536034747904,-0.0022536034747904,2044,-4
1.605,-0.000332001439884809,6.59934973278725e-07,0.000132646929629024,-0.00159927438095538,-0.0019731674986785,-0.0019731674986785,2045,-3
1.606,-0.00033159884767735,1.05992133784237e-06,0.000213044188906316,-0.00158720873906499,-0.00172962523030138,-0.00172962523030138,2045,-3
1.607,-0.000335199855959669,-2.53884614930742e-06,-0.000510308076010792,-0.00211175104123984,-0.0018064551404623,-0.0018064551404623,2045,-3
1.608,-0.000338800864241988,-6.12672477870555e-06,-0.00123147168051981,-0.00237664627196234,-0.00208705995849999,-0.00208705995849999,2044,-4
1.609,-0.00034,-7.30550866785901e-06,-0.00146840724223966,-0.00199467170400024,-0.00215026446457775,-0.00215026446457775,2044,-4
1.61,-0.00034,-7.28340425434052e-06,-0.00146396425512245,-0.00133435930786728,-0.00183888692698545,-0.00183888692698545,2045,-3
1.611,-0.00034,-7.26136672255732e-06,-0.00145953471123402,-0.000740608519009706,-0.00132516704650663,-0.00132516704650663,2045,-3
1.612,-0.00034,-7.23939587014415e-06,-0.00145511856989897,-0.000288980948432259,-0.000805697615233779,-0.000805697615233779,2046,-2
1.613,-0.00034,-7.21749149534796e-06,-0.00145071579056494,-3.00399477214859e-05,-0.00039147507218448,-0.00039147507218448,2047,-1
1.614,-0.000339600431965442,-6.79668985268701e-06,-0.00136613466039009,9.36857150053317e-05,-0.000120130228706017,-0.000120130228706017,2047,-1
1.615,-0.000336000719942405,-3.18185881651426e-06,-0.000639553622119367,0.000633179372276559,0.000189845907413831,0.000189845907413831,2047,-1
1.616,-0.000332401007919366,4.22034758127668e-07,8.48289863836612e-05,0.000956803480539877,0.000577759701641002,0.000577759701641002,2048,0
1.617,-0.000330599567879006,2.21947251474117e-06,0.000446113975462976,0.000784314770541915,0.00076545164003837,0.00076545164003837,2048,0
1.618,-0.000332400072020166,4.14976783735235e-07,8.34103335307823e-05,-0.00012562416361774,0.000485896296079215,0.000485896296079215,2048,0
1.619,-0.000334200576161325,-1.38405905095857e-06,-0.000278195869242672,-0.000938632794967498,-0.000166683688133499,-0.000166683688133499,2047,-1
1.62,-0.000333999280057595,-1.17887970668701e-06,-0.000236954821044088,-0.00120956249638719,-0.000748359301943657,-0.000748359301943657,2046,-2
1.621,-0.000332199424046076,6.21820334184174e-07,0.000124985887171019,-0.0010157623565121,-0.000981886945857754,-0.000981886945857754,2046,-2
1.622,-0.000330399568034557,2.41707196343434e-06,0.000485831464650303,-0.000681567890394434,-0.000896488341752315,-0.000896488341752315,2046,-2
1.623,-0.000331400287976962,1.41055258988832e-06,0.000283521070567552,-0.000760284511297918,-0.000783948507838123,-0.000783948507838123,2046,-2
1.624,-0.000333200143988481,-3.90848427937024e-07,-7.85605340153419e-05,-0.000845986454652223,-0.000796247850874628,-0.000796247850874628,2046,-2
1.625,-0.000335,-2.18679891318148e-06,-0.000439546581549478,-0.000819473021868092,-0.000819633676121762,-0.000819633676121762,2046,-2
1.626,-0.000338599712023039,-5.77444844023005e-06,-0.00116066413648624,-0.00109323222244774,-0.000907274026144938,-0.000907274026144938,2046,-2
1.627,-0.000342199424046076,-9.35124274934428e-06,-0.0018795997926182,-0.00135382723012631,-0.00111000203905653,-0.00111000203905653,2046,-2
1.628,-0.000345,-1.21192875966829e-05,-0.00243597680693326,-0.00150887550984788,-0.00131599519990946,-0.00131599519990946,2045,-3
1.629,-0.000345,-1.20826180426839e-05,-0.00242860622657946,-0.00123087174150088,-0.00135053265232287,-0.00135053265232287,2045,-3
1.63,-0.000345,-1.20460594404367e-05,-0.00242125794752778,-0.00113703436262663,-0.00124375085728498,-0.00124375085728498,2045,-3
1.631,-0.000344200576161325,-1.121139703135e-05,-0.00225349080330135,-0.00106953519083013,-0.00115370849795383,-0.00115370849795383,2046,-2
1.632,-0.000342400072020165,-9.37969426701091e-06,-0.00188531854766919,-0.000973848421957789,-0.00106908241362058,-0.00106908241362058,2046,-2
1.633,-0.000340599567879006,-7.55353371981101e-06,-0.00151826027768201,-0.00101080622156581,-0.00101988043165982,-0.00101988043165982,2046,-2
1.634,-0.000337598992080633,-4.5346425029187e-06,-0.000911463143086659,-0.000881207874800278,-0.000972525698661888,-0.000972525698661888,2046,-2
1.635,-0.000333999280057595,-9.26655785504782e-07,-0.000186257812886461,-0.000650186375922999,-0.000839943279879677,-0.000839943279879677,2046,-2
1.636,-0.000330399568034557,2.67041417936103e-06,0.000536753250051567,-0.000375028546073358,-0.000630112626750511,-0.000630112626750511,2046,-2
1.637,-0.000325199784017279,7.85425173313543e-06,0.00157870459836022,0.000314443151405836,-0.000245612671996184,-0.000245612671996184,2047,-1
1.638,-0.000319800215982721,1.3221886225332e-05,0.00265759913129173,0.00116149873837889,0.000384889646522115,0.000384889646522115,2047,-1
1.639,-0.000314200863930886,1.87727615381318e-05,0.0037733250691645,0.00218603499615858,0.00121109299315456,0.00121109299315456,2049,1
1.64,-0.000307001439884808,2.59044927746443e-05,0.0052068030477035,0.00366054942520981,0.0023086565941351,0.0023086565941351,2050,2
1.641,-0.000299802015838733,3.30146453992443e-05,0.00663594372524811,0.00523294332513704,0.00367922696659556,0.00367922696659556,2052,4
1.642,-0.000295599567879006,3.71108426195484e-05,0.00745927936652923,0.0062915319117366,0.00501449020495534,0.00501449020495534,2053,5
1.643,-0.000297400072020166,3.52007754207523e-05,0.00707535585957121,0.00625732952777092,0.00582214438110817,0.00582214438110817,2054,6
1.644,-0.000299200576161325,3.3296487547822e-05,0.00669259399711222,0.00633850767819428,0.0061271278566687,0.0061271278566687,2055,7
1.645,-0.000298999280057595,3.33967333169085e-05,0.00671274339669861,0.00685383836641323,0.00642779783463989,0.00642779783463989,2055,7
1.646,-0.000297199424046076,3.50928172820657e-05,0.0070536562736952,0.00762369347404466,0.00694764917155595,0.00694764917155595,2056,8
1.647,-0.000295399568034557,3.67837693744081e-05,0.00739353764425602,0.00825774196350203,0.00758423157361838,0.00758423157361838,2056,8
1.648,-0.000292199424046076,3.98677746598075e-05,0.0080134227066213,0.00899913925646964,0.00825359634052059,0.00825359634052059,2057,9
1.649,-0.000288599712023038,4.33414121573647e-05,0.0087116238436303,0.00962722355009043,0.00893281753459716,0.00893281753459716,2058,10
1.65,-0.000284999999999999,4.68045394053084e-05,0.00940771242046699,0.0100817430777923,0.00952362893161266,0.00952362893161266,2059,11
1.651,-0.000281400287976962,5.02571882046943e-05,0.0101016948291436,0.0104085357921943,0.00998613566454895,0.00998613566454895,2059,11
1.652,-0.000277800575953923,5.36993902603614e-05,0.0107935774423326,0.0106672051269308,0.0103398118151987,0.0103398118151987,2060,12
1.653,-0.000274200863930886,5.71311771812148e-05,0.0114833666134242,0.010921962287131,0.0106313322586809,0.0106313322586809,2060,12
1.654,-0.000270601151907847,6.05525804805235e-05,0.0121710686765852,0.0112325166975642,0.0109171702289801,0.0109171702289801,2061,13
1.655,-0.000267001439884809,6.39636315762027e-05,0.0128566899468167,0.011646255169484,0.0112519238857391,0.0112519238857391,2061,13
1.656,-0.000265,6.57685076137544e-05,0.0132194700303646,0.0118807625705662,0.0115798629782301,0.0115798629782301,2061,13
1.657,-0.000265,6.5569510616436e-05,0.0131794716339036,0.01188908389366,0.0117754144230269,0.0117754144230269,2062,14
1.658,-0.000265,6.53711157280353e-05,0.0131395942613351,0.0120731401160665,0.011907271847281,0.011907271847281,2062,14
1.659,-0.000265,6.51733211267402e-05,0.0130998375464748,0.0123893471409488,0.012114946066016,0.012114946066016,2062,14
1.66,-0.000265,6.49761249962508e-05,0.0130602011242464,0.0127793132712899,0.012415833335313,0.012415833335313,2062,14
1.661,-0.000265,6.47795255257629e-05,0.0130206846306783,0.0131789093416558,0.0127769089578514,0.0127769089578514,2063,15
1.662,-0.000261799856011519,6.77788235308253e-05,0.0136235435296959,0.0141519939753845,0.0133464876121262,0.0133464876121262,2064,16
1.663,-0.000258200143988481,7.116801004844e-05,0.0143047700197364,0.0150571266135824,0.0141529444597911,0.0141529444597911,2065,17
1.664,-0.000254800215982721,7.4347460069173e-05,0.0149438394739038,0.0157515539114339,0.0149551212564046,0.0149551212564046,2066,18
1.665,-0.000253000359971202,7.59196386583775e-05,0.0152598473703339,0.0159701455794527,0.0155357164416858,0.0155357164416858,2066,18
1.666,-0.000251200503959683,7.74870602775692e-05,0.0155748991157914,0.01607462878219,0.0158476848642086,0.0158476848642086,2067,19
1.667,-0.000248800864241987,7.96486156378176e-05,0.0160093717432013,0.0162192600641716,0.0160395179148318,0.0160395179148318,2067,19
